"seed","beta","target","nearest","success","updates"
43,5.455594781168517,8533,6157,false,8
43,5.455594781168517,6450,6157,false,8
43,5.455594781168517,9189,9116,false,10
43,5.455594781168517,9294,6157,false,10
43,5.455594781168517,8928,6157,false,10
43,5.455594781168517,7356,9116,false,10
43,5.455594781168517,4249,6157,false,8
43,5.455594781168517,8243,6157,false,8
43,5.455594781168517,8142,9116,false,10
43,5.455594781168517,2551,6157,false,10
43,5.455594781168517,1335,6157,false,10
43,5.455594781168517,3846,6157,false,9
43,5.455594781168517,7749,9116,false,10
43,5.455594781168517,5092,9116,false,10
43,5.455594781168517,9645,6157,false,8
43,5.455594781168517,2775,6157,false,8
43,5.455594781168517,5164,6157,false,8
43,5.455594781168517,2273,2799,false,10
43,5.455594781168517,8780,9116,false,10
43,5.455594781168517,4387,9116,false,10
43,5.455594781168517,4548,6157,false,9
43,5.455594781168517,6290,5214,false,10
43,5.455594781168517,7023,6157,false,9
43,5.455594781168517,344,6157,false,10
43,5.455594781168517,5470,9116,false,10
43,5.455594781168517,2923,6157,false,10
43,5.455594781168517,6505,6157,false,8
43,5.455594781168517,9304,6157,false,10
43,5.455594781168517,414,6157,false,10
43,5.455594781168517,7337,6157,false,8
43,5.455594781168517,5047,7992,false,10
43,5.455594781168517,3937,6157,false,9
43,5.455594781168517,7049,6157,false,9
43,5.455594781168517,4903,9116,false,10
43,5.455594781168517,7152,9116,false,10
43,5.455594781168517,1970,4678,false,10
43,5.455594781168517,3597,6157,false,8
43,5.455594781168517,3388,2799,false,10
43,5.455594781168517,3874,9116,false,10
43,5.455594781168517,6460,6157,false,9
43,5.455594781168517,3809,6157,false,10
43,5.455594781168517,9618,6157,false,8
43,5.455594781168517,2827,6157,false,10
43,5.455594781168517,4334,6157,false,9
43,5.455594781168517,1305,6157,false,10
43,5.455594781168517,5448,6157,false,10
43,5.455594781168517,4309,6157,false,10
43,5.455594781168517,7364,6157,false,8
43,5.455594781168517,207,6157,false,10
43,5.455594781168517,9132,6157,false,10
43,5.455594781168517,8297,6157,false,8
43,5.455594781168517,1330,7992,false,10
43,5.455594781168517,3555,6157,false,9
43,5.455594781168517,5956,6157,false,10
43,5.455594781168517,2026,9116,false,10
43,5.455594781168517,2702,6157,false,9
43,5.455594781168517,1352,9116,false,10
43,5.455594781168517,5604,6157,false,10
43,5.455594781168517,119,6157,false,10
43,5.455594781168517,4329,6157,false,8
43,5.455594781168517,2220,6157,false,9
43,5.455594781168517,2758,6157,false,9
43,5.455594781168517,1539,8625,false,10
43,5.455594781168517,977,6157,false,10
43,5.455594781168517,4960,6157,false,9
43,5.455594781168517,7610,6157,false,8
43,5.455594781168517,8629,6157,false,8
43,7.847599703514611,8890,7992,false,10
43,7.847599703514611,3302,6157,false,10
43,7.847599703514611,525,525,true,10
43,7.847599703514611,3820,3820,true,10
43,7.847599703514611,2854,6435,false,10
43,7.847599703514611,6139,9116,false,10
43,7.847599703514611,6420,6420,true,10
43,7.847599703514611,7395,6157,false,9
43,7.847599703514611,2601,6157,false,9
43,7.847599703514611,9388,6157,false,9
43,7.847599703514611,6114,6157,false,10
43,7.847599703514611,2028,6157,false,10
43,7.847599703514611,8987,6157,false,10
43,7.847599703514611,5808,5808,true,7
43,7.847599703514611,7545,6157,false,10
43,7.847599703514611,9392,6157,false,9
43,7.847599703514611,974,6157,false,10
43,7.847599703514611,9820,6157,false,9
43,7.847599703514611,142,142,true,10
43,7.847599703514611,7588,6157,false,10
43,7.847599703514611,2428,6157,false,10
43,7.847599703514611,2926,9116,false,10
43,7.847599703514611,794,6157,false,10
43,7.847599703514611,4250,9116,false,10
43,7.847599703514611,742,742,true,10
43,7.847599703514611,7919,4678,false,10
43,7.847599703514611,5338,6157,false,10
43,7.847599703514611,4014,4014,true,10
43,7.847599703514611,2397,2397,true,6
43,7.847599703514611,3218,3218,true,10
43,7.847599703514611,658,658,true,4
43,7.847599703514611,1979,1979,true,5
43,7.847599703514611,7535,9116,false,10
43,7.847599703514611,8533,6157,false,10
43,7.847599703514611,6450,6157,false,9
43,7.847599703514611,9189,9116,false,10
43,7.847599703514611,9294,6157,false,10
43,7.847599703514611,8928,6157,false,10
43,7.847599703514611,7356,9116,false,10
43,7.847599703514611,4249,6157,false,9
43,7.847599703514611,8243,6157,false,9
43,7.847599703514611,8142,9116,false,10
43,7.847599703514611,2551,2551,true,5
43,7.847599703514611,1335,1335,true,6
43,7.847599703514611,3846,6157,false,10
43,7.847599703514611,7749,9116,false,10
43,7.847599703514611,5092,5092,true,8
43,7.847599703514611,9645,6157,false,9
43,7.847599703514611,2775,6157,false,10
43,7.847599703514611,5164,6157,false,10
43,7.847599703514611,2273,2273,true,7
43,7.847599703514611,8780,9116,false,10
43,7.847599703514611,4387,9116,false,10
43,7.847599703514611,4548,6157,false,10
43,7.847599703514611,6290,7992,false,10
43,7.847599703514611,7023,6157,false,10
43,7.847599703514611,344,344,true,6
43,7.847599703514611,5470,9116,false,10
43,7.847599703514611,2923,2923,true,3
43,7.847599703514611,6505,6157,false,9
43,7.847599703514611,9304,6157,false,10
43,7.847599703514611,414,414,true,4
43,7.847599703514611,7337,6157,false,9
43,7.847599703514611,5047,5047,true,6
43,7.847599703514611,3937,6157,false,10
43,7.847599703514611,7049,6157,false,10
43,7.847599703514611,4903,9116,false,10
43,7.847599703514611,7152,9116,false,10
43,7.847599703514611,1970,1970,true,5
43,7.847599703514611,3597,6157,false,9
43,7.847599703514611,3388,3388,true,10
43,7.847599703514611,3874,9116,false,10
43,7.847599703514611,6460,6157,false,10
43,7.847599703514611,3809,3809,true,6
43,7.847599703514611,9618,6157,false,9
43,7.847599703514611,2827,2827,true,5
43,7.847599703514611,4334,6157,false,10
43,7.847599703514611,1305,4643,false,10
43,7.847599703514611,5448,6157,false,10
43,7.847599703514611,4309,6157,false,10
43,7.847599703514611,7364,6157,false,9
43,7.847599703514611,207,207,true,4
43,7.847599703514611,9132,9132,true,10
43,7.847599703514611,8297,6157,false,9
43,7.847599703514611,1330,1330,true,7
43,7.847599703514611,3555,3555,true,10
43,7.847599703514611,5956,6157,false,10
43,7.847599703514611,2026,9116,false,10
43,7.847599703514611,2702,6157,false,10
43,7.847599703514611,1352,9116,false,10
43,7.847599703514611,5604,5604,true,10
43,7.847599703514611,119,119,true,9
43,7.847599703514611,4329,6157,false,9
43,7.847599703514611,2220,6157,false,10
43,7.847599703514611,2758,6157,false,10
43,7.847599703514611,1539,1539,true,10
43,7.847599703514611,977,977,true,10
43,7.847599703514611,4960,4960,true,10
43,7.847599703514611,7610,6157,false,10
43,7.847599703514611,8629,6157,false,10
43,11.288378916846883,8890,8890,true,4
43,11.288378916846883,3302,3302,true,4
43,11.288378916846883,525,525,true,3
43,11.288378916846883,3820,3820,true,3
43,11.288378916846883,2854,2854,true,5
43,11.288378916846883,6139,6139,true,4
43,11.288378916846883,6420,6420,true,3
43,11.288378916846883,7395,6157,false,10
43,11.288378916846883,2601,6157,false,10
43,11.288378916846883,9388,6157,false,10
43,11.288378916846883,6114,6114,true,4
43,11.288378916846883,2028,2028,true,3
43,11.288378916846883,8987,8987,true,6
43,11.288378916846883,5808,5808,true,3
43,11.288378916846883,7545,7545,true,3
43,11.288378916846883,9392,6157,false,10
43,11.288378916846883,974,974,true,4
43,11.288378916846883,9820,6157,false,10
43,11.288378916846883,142,142,true,3
43,11.288378916846883,7588,7588,true,4
43,11.288378916846883,2428,2428,true,3
43,11.288378916846883,2926,2926,true,10
43,11.288378916846883,794,794,true,3
43,11.288378916846883,4250,4250,true,10
43,11.288378916846883,742,742,true,3
43,11.288378916846883,7919,7919,true,10
43,11.288378916846883,5338,5338,true,10
43,11.288378916846883,4014,4014,true,3
43,11.288378916846883,2397,2397,true,3
43,11.288378916846883,3218,3218,true,3
43,11.288378916846883,658,658,true,2
43,11.288378916846883,1979,1979,true,2
43,11.288378916846883,7535,7535,true,10
43,11.288378916846883,8533,8533,true,10
43,11.288378916846883,6450,8428,false,10
43,11.288378916846883,9189,9189,true,6
43,11.288378916846883,9294,9294,true,9
43,11.288378916846883,8928,8928,true,4
43,11.288378916846883,7356,7356,true,4
43,11.288378916846883,4249,6157,false,10
43,11.288378916846883,8243,6157,false,10
43,11.288378916846883,8142,8142,true,7
43,11.288378916846883,2551,2551,true,3
43,11.288378916846883,1335,1335,true,3
43,11.288378916846883,3846,3846,true,4
43,11.288378916846883,7749,7749,true,4
43,11.288378916846883,5092,5092,true,3
43,11.288378916846883,9645,6157,false,10
43,11.288378916846883,2775,2775,true,6
43,11.288378916846883,5164,5164,true,10
43,11.288378916846883,2273,2273,true,3
43,11.288378916846883,8780,8780,true,7
43,11.288378916846883,4387,4387,true,10
43,11.288378916846883,4548,4548,true,10
43,11.288378916846883,6290,6290,true,5
43,11.288378916846883,7023,7023,true,3
43,11.288378916846883,344,344,true,3
43,11.288378916846883,5470,5470,true,4
43,11.288378916846883,2923,2923,true,2
43,11.288378916846883,6505,6157,false,10
43,11.288378916846883,9304,9304,true,3
43,11.288378916846883,414,414,true,2
43,11.288378916846883,7337,6157,false,10
43,11.288378916846883,5047,5047,true,2
43,11.288378916846883,3937,3937,true,3
43,11.288378916846883,7049,7049,true,4
43,11.288378916846883,4903,4903,true,8
43,11.288378916846883,7152,7152,true,10
43,11.288378916846883,1970,1970,true,2
43,11.288378916846883,3597,6157,false,10
43,11.288378916846883,3388,3388,true,3
43,11.288378916846883,3874,3874,true,4
43,11.288378916846883,6460,6460,true,5
43,11.288378916846883,3809,3809,true,3
43,11.288378916846883,9618,6157,false,10
43,11.288378916846883,2827,2827,true,2
43,11.288378916846883,4334,4334,true,6
43,11.288378916846883,1305,1305,true,6
43,11.288378916846883,5448,5448,true,10
43,11.288378916846883,4309,4309,true,5
43,11.288378916846883,7364,6157,false,10
43,11.288378916846883,207,207,true,2
43,11.288378916846883,9132,9132,true,3
43,11.288378916846883,8297,6157,false,10
43,11.288378916846883,1330,1330,true,3
43,11.288378916846883,3555,3555,true,3
43,11.288378916846883,5956,5956,true,7
43,11.288378916846883,2026,2026,true,5
43,11.288378916846883,2702,2702,true,4
43,11.288378916846883,1352,1352,true,4
43,11.288378916846883,5604,5604,true,3
43,11.288378916846883,119,119,true,3
43,11.288378916846883,4329,6157,false,10
43,11.288378916846883,2220,2220,true,4
43,11.288378916846883,2758,2758,true,3
43,11.288378916846883,1539,1539,true,3
43,11.288378916846883,977,977,true,3
43,11.288378916846883,4960,4960,true,3
43,11.288378916846883,7610,7610,true,4
43,11.288378916846883,8629,6298,false,10
43,16.23776739188721,8890,8890,true,2
43,16.23776739188721,3302,3302,true,2
43,16.23776739188721,525,525,true,2
43,16.23776739188721,3820,3820,true,2
43,16.23776739188721,2854,2854,true,2
43,16.23776739188721,6139,6139,true,2
43,16.23776739188721,6420,6420,true,2
43,16.23776739188721,7395,7395,true,8
43,16.23776739188721,2601,2601,true,5
43,16.23776739188721,9388,9388,true,5
43,16.23776739188721,6114,6114,true,2
43,16.23776739188721,2028,2028,true,2
43,16.23776739188721,8987,8987,true,3
43,16.23776739188721,5808,5808,true,2
43,16.23776739188721,7545,7545,true,2
43,16.23776739188721,9392,9392,true,7
43,16.23776739188721,974,974,true,2
43,16.23776739188721,9820,9820,true,3
43,16.23776739188721,142,142,true,2
43,16.23776739188721,7588,7588,true,2
43,16.23776739188721,2428,2428,true,2
43,16.23776739188721,2926,2926,true,3
43,16.23776739188721,794,794,true,2
43,16.23776739188721,4250,4250,true,3
43,16.23776739188721,742,742,true,2
43,16.23776739188721,7919,7919,true,3
43,16.23776739188721,5338,5338,true,3
43,16.23776739188721,4014,4014,true,2
43,16.23776739188721,2397,2397,true,2
43,16.23776739188721,3218,3218,true,2
43,16.23776739188721,658,658,true,2
43,16.23776739188721,1979,1979,true,2
43,16.23776739188721,7535,7535,true,3
43,16.23776739188721,8533,8533,true,3
43,16.23776739188721,6450,6450,true,3
43,16.23776739188721,9189,9189,true,3
43,16.23776739188721,9294,9294,true,3
43,16.23776739188721,8928,8928,true,2
43,16.23776739188721,7356,7356,true,2
43,16.23776739188721,4249,4249,true,8
43,16.23776739188721,8243,8243,true,3
43,16.23776739188721,8142,8142,true,3
43,16.23776739188721,2551,2551,true,2
43,16.23776739188721,1335,1335,true,2
43,16.23776739188721,3846,3846,true,2
43,16.23776739188721,7749,7749,true,2
43,16.23776739188721,5092,5092,true,2
43,16.23776739188721,9645,9645,true,4
43,16.23776739188721,2775,2775,true,3
43,16.23776739188721,5164,5164,true,3
43,16.23776739188721,2273,2273,true,2
43,16.23776739188721,8780,8780,true,3
43,16.23776739188721,4387,4387,true,3
43,16.23776739188721,4548,4548,true,3
43,16.23776739188721,6290,6290,true,2
43,16.23776739188721,7023,7023,true,2
43,16.23776739188721,344,344,true,2
43,16.23776739188721,5470,5470,true,2
43,16.23776739188721,2923,2923,true,2
43,16.23776739188721,6505,6505,true,5
43,16.23776739188721,9304,9304,true,2
43,16.23776739188721,414,414,true,2
43,16.23776739188721,7337,7337,true,4
43,16.23776739188721,5047,5047,true,2
43,16.23776739188721,3937,3937,true,2
43,16.23776739188721,7049,7049,true,2
43,16.23776739188721,4903,4903,true,3
43,16.23776739188721,7152,7152,true,3
43,16.23776739188721,1970,1970,true,2
43,16.23776739188721,3597,3597,true,6
43,16.23776739188721,3388,3388,true,2
43,16.23776739188721,3874,3874,true,2
43,16.23776739188721,6460,6460,true,2
43,16.23776739188721,3809,3809,true,2
43,16.23776739188721,9618,9618,true,4
43,16.23776739188721,2827,2827,true,2
43,16.23776739188721,4334,4334,true,3
43,16.23776739188721,1305,1305,true,3
43,16.23776739188721,5448,5448,true,3
43,16.23776739188721,4309,4309,true,2
43,16.23776739188721,7364,7364,true,5
43,16.23776739188721,207,207,true,2
43,16.23776739188721,9132,9132,true,2
43,16.23776739188721,8297,8297,true,4
43,16.23776739188721,1330,1330,true,2
43,16.23776739188721,3555,3555,true,2
43,16.23776739188721,5956,5956,true,3
43,16.23776739188721,2026,2026,true,2
43,16.23776739188721,2702,2702,true,2
43,16.23776739188721,1352,1352,true,2
43,16.23776739188721,5604,5604,true,2
43,16.23776739188721,119,119,true,2
43,16.23776739188721,4329,4329,true,5
43,16.23776739188721,2220,2220,true,2
43,16.23776739188721,2758,2758,true,2
43,16.23776739188721,1539,1539,true,2
43,16.23776739188721,977,977,true,2
43,16.23776739188721,4960,4960,true,2
43,16.23776739188721,7610,7610,true,2
43,16.23776739188721,8629,8629,true,3
43,23.357214690901213,8890,8890,true,2
43,23.357214690901213,3302,3302,true,2
43,23.357214690901213,525,525,true,2
43,23.357214690901213,3820,3820,true,2
43,23.357214690901213,2854,2854,true,2
43,23.357214690901213,6139,6139,true,2
43,23.357214690901213,6420,6420,true,2
43,23.357214690901213,7395,7395,true,3
43,23.357214690901213,2601,2601,true,2
43,23.357214690901213,9388,9388,true,2
43,23.357214690901213,6114,6114,true,2
43,23.357214690901213,2028,2028,true,2
43,23.357214690901213,8987,8987,true,2
43,23.357214690901213,5808,5808,true,2
43,23.357214690901213,7545,7545,true,2
43,23.357214690901213,9392,9392,true,3
43,23.357214690901213,974,974,true,2
43,23.357214690901213,9820,9820,true,2
43,23.357214690901213,142,142,true,2
43,23.357214690901213,7588,7588,true,2
43,23.357214690901213,2428,2428,true,2
43,23.357214690901213,2926,2926,true,2
43,23.357214690901213,794,794,true,2
43,23.357214690901213,4250,4250,true,2
43,23.357214690901213,742,742,true,2
43,23.357214690901213,7919,7919,true,2
43,23.357214690901213,5338,5338,true,2
43,23.357214690901213,4014,4014,true,2
43,23.357214690901213,2397,2397,true,2
43,23.357214690901213,3218,3218,true,2
43,23.357214690901213,658,658,true,2
43,23.357214690901213,1979,1979,true,2
43,23.357214690901213,7535,7535,true,2
43,23.357214690901213,8533,8533,true,2
43,23.357214690901213,6450,6450,true,2
43,23.357214690901213,9189,9189,true,2
43,23.357214690901213,9294,9294,true,2
43,23.357214690901213,8928,8928,true,2
43,23.357214690901213,7356,7356,true,2
43,23.357214690901213,4249,4249,true,3
43,23.357214690901213,8243,8243,true,2
43,23.357214690901213,8142,8142,true,2
43,23.357214690901213,2551,2551,true,2
43,23.357214690901213,1335,1335,true,2
43,23.357214690901213,3846,3846,true,2
43,23.357214690901213,7749,7749,true,2
43,23.357214690901213,5092,5092,true,2
43,23.357214690901213,9645,9645,true,2
43,23.357214690901213,2775,2775,true,2
43,23.357214690901213,5164,5164,true,2
43,23.357214690901213,2273,2273,true,2
43,23.357214690901213,8780,8780,true,2
43,23.357214690901213,4387,4387,true,2
43,23.357214690901213,4548,4548,true,2
43,23.357214690901213,6290,6290,true,2
43,23.357214690901213,7023,7023,true,2
43,23.357214690901213,344,344,true,2
43,23.357214690901213,5470,5470,true,2
43,23.357214690901213,2923,2923,true,2
43,23.357214690901213,6505,6505,true,2
43,23.357214690901213,9304,9304,true,2
43,23.357214690901213,414,414,true,2
43,23.357214690901213,7337,7337,true,2
43,23.357214690901213,5047,5047,true,2
43,23.357214690901213,3937,3937,true,2
43,23.357214690901213,7049,7049,true,2
43,23.357214690901213,4903,4903,true,2
43,23.357214690901213,7152,7152,true,2
43,23.357214690901213,1970,1970,true,2
43,23.357214690901213,3597,3597,true,3
43,23.357214690901213,3388,3388,true,2
43,23.357214690901213,3874,3874,true,2
43,23.357214690901213,6460,6460,true,2
43,23.357214690901213,3809,3809,true,2
43,23.357214690901213,9618,9618,true,2
43,23.357214690901213,2827,2827,true,2
43,23.357214690901213,4334,4334,true,2
43,23.357214690901213,1305,1305,true,2
43,23.357214690901213,5448,5448,true,2
43,23.357214690901213,4309,4309,true,2
43,23.357214690901213,7364,7364,true,2
43,23.357214690901213,207,207,true,2
43,23.357214690901213,9132,9132,true,2
43,23.357214690901213,8297,8297,true,2
43,23.357214690901213,1330,1330,true,2
43,23.357214690901213,3555,3555,true,2
43,23.357214690901213,5956,5956,true,2
43,23.357214690901213,2026,2026,true,2
43,23.357214690901213,2702,2702,true,2
43,23.357214690901213,1352,1352,true,2
43,23.357214690901213,5604,5604,true,2
43,23.357214690901213,119,119,true,2
43,23.357214690901213,4329,4329,true,2
43,23.357214690901213,2220,2220,true,2
43,23.357214690901213,2758,2758,true,2
43,23.357214690901213,1539,1539,true,2
43,23.357214690901213,977,977,true,2
43,23.357214690901213,4960,4960,true,2
43,23.357214690901213,7610,7610,true,2
43,23.357214690901213,8629,8629,true,2
43,33.59818286283781,8890,8890,true,2
43,33.59818286283781,3302,3302,true,2
43,33.59818286283781,525,525,true,2
43,33.59818286283781,3820,3820,true,2
43,33.59818286283781,2854,2854,true,2
43,33.59818286283781,6139,6139,true,2
43,33.59818286283781,6420,6420,true,2
43,33.59818286283781,7395,7395,true,2
43,33.59818286283781,2601,2601,true,2
43,33.59818286283781,9388,9388,true,2
43,33.59818286283781,6114,6114,true,2
43,33.59818286283781,2028,2028,true,2
43,33.59818286283781,8987,8987,true,2
43,33.59818286283781,5808,5808,true,2
43,33.59818286283781,7545,7545,true,2
43,33.59818286283781,9392,9392,true,2
43,33.59818286283781,974,974,true,2
43,33.59818286283781,9820,9820,true,2
43,33.59818286283781,142,142,true,2
43,33.59818286283781,7588,7588,true,2
43,33.59818286283781,2428,2428,true,2
43,33.59818286283781,2926,2926,true,2
43,33.59818286283781,794,794,true,2
43,33.59818286283781,4250,4250,true,2
43,33.59818286283781,742,742,true,2
43,33.59818286283781,7919,7919,true,2
43,33.59818286283781,5338,5338,true,2
43,33.59818286283781,4014,4014,true,2
43,33.59818286283781,2397,2397,true,2
43,33.59818286283781,3218,3218,true,2
43,33.59818286283781,658,658,true,2
43,33.59818286283781,1979,1979,true,2
43,33.59818286283781,7535,7535,true,2
43,33.59818286283781,8533,8533,true,2
43,33.59818286283781,6450,6450,true,2
43,33.59818286283781,9189,9189,true,2
43,33.59818286283781,9294,9294,true,2
43,33.59818286283781,8928,8928,true,2
43,33.59818286283781,7356,7356,true,2
43,33.59818286283781,4249,4249,true,2
43,33.59818286283781,8243,8243,true,2
43,33.59818286283781,8142,8142,true,2
43,33.59818286283781,2551,2551,true,2
43,33.59818286283781,1335,1335,true,2
43,33.59818286283781,3846,3846,true,2
43,33.59818286283781,7749,7749,true,2
43,33.59818286283781,5092,5092,true,2
43,33.59818286283781,9645,9645,true,2
43,33.59818286283781,2775,2775,true,2
43,33.59818286283781,5164,5164,true,2
43,33.59818286283781,2273,2273,true,2
43,33.59818286283781,8780,8780,true,2
43,33.59818286283781,4387,4387,true,2
43,33.59818286283781,4548,4548,true,2
43,33.59818286283781,6290,6290,true,2
43,33.59818286283781,7023,7023,true,2
43,33.59818286283781,344,344,true,2
43,33.59818286283781,5470,5470,true,2
43,33.59818286283781,2923,2923,true,2
43,33.59818286283781,6505,6505,true,2
43,33.59818286283781,9304,9304,true,2
43,33.59818286283781,414,414,true,2
43,33.59818286283781,7337,7337,true,2
43,33.59818286283781,5047,5047,true,2
43,33.59818286283781,3937,3937,true,2
43,33.59818286283781,7049,7049,true,2
43,33.59818286283781,4903,4903,true,2
43,33.59818286283781,7152,7152,true,2
43,33.59818286283781,1970,1970,true,2
43,33.59818286283781,3597,3597,true,2
43,33.59818286283781,3388,3388,true,2
43,33.59818286283781,3874,3874,true,2
43,33.59818286283781,6460,6460,true,2
43,33.59818286283781,3809,3809,true,2
43,33.59818286283781,9618,9618,true,2
43,33.59818286283781,2827,2827,true,2
43,33.59818286283781,4334,4334,true,2
43,33.59818286283781,1305,1305,true,2
43,33.59818286283781,5448,5448,true,2
43,33.59818286283781,4309,4309,true,2
43,33.59818286283781,7364,7364,true,2
43,33.59818286283781,207,207,true,2
43,33.59818286283781,9132,9132,true,2
43,33.59818286283781,8297,8297,true,2
43,33.59818286283781,1330,1330,true,2
43,33.59818286283781,3555,3555,true,2
43,33.59818286283781,5956,5956,true,2
43,33.59818286283781,2026,2026,true,2
43,33.59818286283781,2702,2702,true,2
43,33.59818286283781,1352,1352,true,2
43,33.59818286283781,5604,5604,true,2
43,33.59818286283781,119,119,true,2
43,33.59818286283781,4329,4329,true,2
43,33.59818286283781,2220,2220,true,2
43,33.59818286283781,2758,2758,true,2
43,33.59818286283781,1539,1539,true,2
43,33.59818286283781,977,977,true,2
43,33.59818286283781,4960,4960,true,2
43,33.59818286283781,7610,7610,true,2
43,33.59818286283781,8629,8629,true,2
43,48.32930238571752,8890,8890,true,2
43,48.32930238571752,3302,3302,true,2
43,48.32930238571752,525,525,true,2
43,48.32930238571752,3820,3820,true,2
43,48.32930238571752,2854,2854,true,2
43,48.32930238571752,6139,6139,true,2
43,48.32930238571752,6420,6420,true,2
43,48.32930238571752,7395,7395,true,2
43,48.32930238571752,2601,2601,true,2
43,48.32930238571752,9388,9388,true,2
43,48.32930238571752,6114,6114,true,2
43,48.32930238571752,2028,2028,true,2
43,48.32930238571752,8987,8987,true,2
43,48.32930238571752,5808,5808,true,2
43,48.32930238571752,7545,7545,true,2
43,48.32930238571752,9392,9392,true,2
43,48.32930238571752,974,974,true,2
43,48.32930238571752,9820,9820,true,2
43,48.32930238571752,142,142,true,2
43,48.32930238571752,7588,7588,true,2
43,48.32930238571752,2428,2428,true,2
43,48.32930238571752,2926,2926,true,2
43,48.32930238571752,794,794,true,2
43,48.32930238571752,4250,4250,true,2
43,48.32930238571752,742,742,true,2
43,48.32930238571752,7919,7919,true,2
43,48.32930238571752,5338,5338,true,2
43,48.32930238571752,4014,4014,true,2
43,48.32930238571752,2397,2397,true,2
43,48.32930238571752,3218,3218,true,2
43,48.32930238571752,658,658,true,2
43,48.32930238571752,1979,1979,true,2
43,48.32930238571752,7535,7535,true,2
43,48.32930238571752,8533,8533,true,2
43,48.32930238571752,6450,6450,true,2
43,48.32930238571752,9189,9189,true,2
43,48.32930238571752,9294,9294,true,2
43,48.32930238571752,8928,8928,true,2
43,48.32930238571752,7356,7356,true,2
43,48.32930238571752,4249,4249,true,2
43,48.32930238571752,8243,8243,true,2
43,48.32930238571752,8142,8142,true,2
43,48.32930238571752,2551,2551,true,2
43,48.32930238571752,1335,1335,true,2
43,48.32930238571752,3846,3846,true,2
43,48.32930238571752,7749,7749,true,2
43,48.32930238571752,5092,5092,true,2
43,48.32930238571752,9645,9645,true,2
43,48.32930238571752,2775,2775,true,2
43,48.32930238571752,5164,5164,true,2
43,48.32930238571752,2273,2273,true,2
43,48.32930238571752,8780,8780,true,2
43,48.32930238571752,4387,4387,true,2
43,48.32930238571752,4548,4548,true,2
43,48.32930238571752,6290,6290,true,2
43,48.32930238571752,7023,7023,true,2
43,48.32930238571752,344,344,true,2
43,48.32930238571752,5470,5470,true,2
43,48.32930238571752,2923,2923,true,2
43,48.32930238571752,6505,6505,true,2
43,48.32930238571752,9304,9304,true,2
43,48.32930238571752,414,414,true,2
43,48.32930238571752,7337,7337,true,2
43,48.32930238571752,5047,5047,true,2
43,48.32930238571752,3937,3937,true,2
43,48.32930238571752,7049,7049,true,2
43,48.32930238571752,4903,4903,true,2
43,48.32930238571752,7152,7152,true,2
43,48.32930238571752,1970,1970,true,2
43,48.32930238571752,3597,3597,true,2
43,48.32930238571752,3388,3388,true,2
43,48.32930238571752,3874,3874,true,2
43,48.32930238571752,6460,6460,true,2
43,48.32930238571752,3809,3809,true,2
43,48.32930238571752,9618,9618,true,2
43,48.32930238571752,2827,2827,true,2
43,48.32930238571752,4334,4334,true,2
43,48.32930238571752,1305,1305,true,2
43,48.32930238571752,5448,5448,true,2
43,48.32930238571752,4309,4309,true,2
43,48.32930238571752,7364,7364,true,2
43,48.32930238571752,207,207,true,2
43,48.32930238571752,9132,9132,true,2
43,48.32930238571752,8297,8297,true,2
43,48.32930238571752,1330,1330,true,2
43,48.32930238571752,3555,3555,true,2
43,48.32930238571752,5956,5956,true,2
43,48.32930238571752,2026,2026,true,2
43,48.32930238571752,2702,2702,true,2
43,48.32930238571752,1352,1352,true,2
43,48.32930238571752,5604,5604,true,2
43,48.32930238571752,119,119,true,2
43,48.32930238571752,4329,4329,true,2
43,48.32930238571752,2220,2220,true,2
43,48.32930238571752,2758,2758,true,2
43,48.32930238571752,1539,1539,true,2
43,48.32930238571752,977,977,true,2
43,48.32930238571752,4960,4960,true,2
43,48.32930238571752,7610,7610,true,2
43,48.32930238571752,8629,8629,true,2
43,69.51927961775606,8890,8890,true,2
43,69.51927961775606,3302,3302,true,2
43,69.51927961775606,525,525,true,2
43,69.51927961775606,3820,3820,true,2
43,69.51927961775606,2854,2854,true,2
43,69.51927961775606,6139,6139,true,2
43,69.51927961775606,6420,6420,true,2
43,69.51927961775606,7395,7395,true,2
43,69.51927961775606,2601,2601,true,2
43,69.51927961775606,9388,9388,true,2
43,69.51927961775606,6114,6114,true,2
43,69.51927961775606,2028,2028,true,2
43,69.51927961775606,8987,8987,true,2
43,69.51927961775606,5808,5808,true,2
43,69.51927961775606,7545,7545,true,2
43,69.51927961775606,9392,9392,true,2
43,69.51927961775606,974,974,true,2
43,69.51927961775606,9820,9820,true,2
43,69.51927961775606,142,142,true,2
43,69.51927961775606,7588,7588,true,2
43,69.51927961775606,2428,2428,true,2
43,69.51927961775606,2926,2926,true,2
43,69.51927961775606,794,794,true,2
43,69.51927961775606,4250,4250,true,2
43,69.51927961775606,742,742,true,2
43,69.51927961775606,7919,7919,true,2
43,69.51927961775606,5338,5338,true,2
43,69.51927961775606,4014,4014,true,2
43,69.51927961775606,2397,2397,true,2
43,69.51927961775606,3218,3218,true,2
43,69.51927961775606,658,658,true,2
43,69.51927961775606,1979,1979,true,2
43,69.51927961775606,7535,7535,true,2
43,69.51927961775606,8533,8533,true,2
43,69.51927961775606,6450,6450,true,2
43,69.51927961775606,9189,9189,true,2
43,69.51927961775606,9294,9294,true,2
43,69.51927961775606,8928,8928,true,2
43,69.51927961775606,7356,7356,true,2
